,filename,genre,path,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19
520,disco.00051.au,disco,data/genres/disco/disco.00051.au,0.10641889,0.46047288,2651.1900047169647,2309.00423209938,5371.900850183823,0.15772391398993807,-77.17617,89.36861,-34.235554,38.688053,-22.269758,31.261066,-16.390423,22.34658,-16.018637,19.289392,-13.230203,16.733185,-10.392332,11.384279,-8.552412,5.7298694,-8.351777,3.0581625,-7.5798545,2.2541816
521,disco.00012.au,disco,data/genres/disco/disco.00012.au,0.17591007,0.42876512,2739.1216870987946,2613.8220578077407,5711.048799402573,0.13174939229392416,-57.648003,68.37079,-15.255802,23.412754,14.855423,13.173973,2.203636,12.818747,0.067310065,12.78382,0.046486847,3.3753817,0.817871,1.0525324,0.54464436,2.974121,2.907062,4.017479,0.52189934,1.9551065
522,disco.00017.au,disco,data/genres/disco/disco.00017.au,0.11615615,0.40467998,2564.559467716457,2670.214277911846,5388.834081124226,0.12076004075561146,-98.12886,92.40462,2.6639419,19.34097,3.586645,-1.7642803,-1.7067648,-3.1716785,-9.092217,-4.0772457,-5.1831956,-5.485744,-4.2336836,-3.7709107,-1.7152151,-5.5835023,-4.68611,-2.7061114,-1.840375,-3.0915554
523,disco.00078.au,disco,data/genres/disco/disco.00078.au,0.06825129,0.33195695,2219.176995192364,2306.7859555162463,4882.120478485391,0.09617402162345201,-182.03317,103.42146,-18.232798,31.204748,-12.546014,18.843586,-12.879361,19.379597,-17.709637,18.504644,-14.329062,11.548175,-11.636345,5.60031,-8.040014,0.27381754,-8.093065,2.729205,-3.2879295,3.5140865
524,disco.00091.au,disco,data/genres/disco/disco.00091.au,0.1736296,0.41645774,2036.954564949739,2079.401701707041,4203.599581408427,0.09159921935468267,-116.94722,98.49051,-19.004326,44.82778,3.8163836,28.469706,-1.0804019,14.695418,-7.727752,9.748873,-10.103784,6.3461595,-3.920346,7.888195,-3.2038443,0.12147389,-7.83485,-1.7425522,-2.4245696,-0.72702855
525,disco.00030.au,disco,data/genres/disco/disco.00030.au,0.17002651,0.45033866,3167.980429178188,3047.608463727149,6935.124730916215,0.1508622774767802,-40.69689,63.951763,4.908113,16.341663,12.099382,9.33936,4.541215,5.1880474,-0.5912062,-0.06797647,2.9589581,-1.4795823,-1.761879,-2.2713792,-6.127817,-4.722763,-4.7408853,-5.762737,-4.027738,-5.3612633
526,disco.00061.au,disco,data/genres/disco/disco.00061.au,0.18452817,0.32335445,2550.028312048308,2485.8441943431703,5585.282893225135,0.11589045568885449,-91.86959,87.608505,-2.0548387,34.28993,-18.155172,19.341808,-14.697764,17.115946,-15.336227,17.043608,-13.557837,11.848769,-9.815089,9.110835,-11.46897,-1.048463,-11.647763,0.2934191,-1.2806132,0.098423444
527,disco.00028.au,disco,data/genres/disco/disco.00028.au,0.17259346,0.48295438,3713.48694638823,3188.498151187096,7726.703277682373,0.1982474784732972,-20.461655,53.701958,5.950366,10.160505,17.061747,9.53967,4.607901,6.398586,-0.32971805,1.7270906,3.6833146,-0.7725703,-5.885662,2.3217149,0.36626506,2.7464113,-0.53271836,-1.2014767,0.24927348,-1.2714604
528,disco.00095.au,disco,data/genres/disco/disco.00095.au,0.09844805,0.4681443,2486.9622377159294,2276.0498698529595,5008.153049717009,0.11808431997387771,-159.90121,82.02432,-16.789719,52.537876,-4.4587564,22.881666,-8.221401,23.37274,-5.5306015,17.697348,-15.391163,10.809314,-13.52544,1.7456576,-6.567823,5.104314,0.328897,7.0031347,-5.4585843,0.80208766
529,disco.00056.au,disco,data/genres/disco/disco.00056.au,0.07622727,0.35822383,1755.129570096359,2042.735885210467,3816.093591270801,0.07696816648123066,-182.77353,124.20311,-10.076902,41.611137,-7.404873,26.96349,-12.376511,19.8379,-16.078508,16.217464,-10.262901,3.1359887,-8.994068,2.1646254,-6.1119323,3.9135659,-3.7086577,4.944501,-1.2465832,2.5386987
530,disco.00045.au,disco,data/genres/disco/disco.00045.au,0.13551125,0.4074324,2248.1273858272516,2368.730416855733,4609.855458168054,0.10974196679082818,-81.269714,106.47539,-9.535241,17.971416,3.0124004,8.302999,3.8944821,4.2485504,-3.7398596,-2.077904,-2.2063696,-4.5881557,-1.1588278,-1.8825799,-0.22699074,-1.0378292,-3.2868967,-1.8735555,-0.7089543,-0.55092275
531,disco.00082.au,disco,data/genres/disco/disco.00082.au,0.18102142,0.42266834,2576.987045891446,2387.328501509094,5419.342229978957,0.13824595164957432,-63.628918,94.474304,-13.436005,32.78265,-13.724005,26.79035,-19.405392,24.662415,-11.67677,13.736833,-9.451603,8.843126,-4.9868937,9.224035,-3.4771116,1.493945,-8.891731,0.25853014,-5.4600673,-1.128303
532,disco.00026.au,disco,data/genres/disco/disco.00026.au,0.14309067,0.40132958,3042.9641899983512,2969.134553153856,6611.985018231182,0.1315751681017802,-68.06601,66.36477,11.869251,21.983494,9.770992,6.6974487,1.6123182,3.8215642,0.9603088,4.7744827,-4.2049932,-0.05988894,-1.2359077,0.07679361,-1.1308273,-2.0626137,2.5657766,1.3899361,2.1821527,2.252156
533,disco.00081.au,disco,data/genres/disco/disco.00081.au,0.078746736,0.35817313,2292.360733659439,2208.319532293548,4740.338002491292,0.11643089081849846,-193.19191,89.1997,-20.018215,38.742435,-2.7208805,17.061327,-7.953432,16.088953,-16.769852,7.7185225,-15.712756,9.0394945,-11.31853,3.8968525,-8.230623,3.0194178,-6.8760867,-0.70303404,-6.4089675,-0.54574734
534,disco.00068.au,disco,data/genres/disco/disco.00068.au,0.10685647,0.4162304,2956.5337941520315,2599.726702742229,6131.879588029702,0.16269251584268576,-93.28997,77.83542,-8.781921,42.07092,-11.248124,24.245495,-17.912163,22.238214,-16.039015,16.686815,-15.663213,15.412563,-18.125233,10.2117195,-14.607216,1.847661,-11.090334,1.1448851,-10.550952,5.1917386
535,disco.00090.au,disco,data/genres/disco/disco.00090.au,0.09063105,0.48534504,2574.7924029512596,2396.7755843460473,5459.4753206329815,0.14616918416215172,-125.69166,88.524864,-16.733824,42.801105,-9.899352,29.182808,-19.343674,20.456266,-16.504541,15.014093,-8.760977,12.786193,-7.756616,7.0487323,-8.516079,3.2713552,-6.4959216,5.7967715,-3.4984634,-0.049956307
536,disco.00016.au,disco,data/genres/disco/disco.00016.au,0.20572016,0.43402347,2522.8463583304174,2564.5739377770087,5342.88435897591,0.11443506010545666,-35.997166,83.65722,-2.730972,32.388397,9.197383,4.137623,0.038881283,11.112485,-2.8923593,7.907867,0.6199626,3.6471794,3.7476096,4.0712037,-3.3137388,0.100293756,-3.8458786,-0.5075211,-3.411539,-0.77169794
537,disco.00029.au,disco,data/genres/disco/disco.00029.au,0.1475853,0.38402402,3074.955857281421,3031.864320608488,6848.700253513206,0.13853393176760836,-58.98357,68.87018,-8.454389,3.5962555,5.0816374,3.2854257,13.525647,-1.3744079,1.6667784,3.715839,-3.7129319,-0.3113741,-2.8341658,-8.802201,-4.489741,-6.4106727,0.46010077,-2.2708735,2.9791381,-0.015528464
538,disco.00022.au,disco,data/genres/disco/disco.00022.au,0.13693741,0.43649787,3707.398851296399,3249.4075336340934,7806.994458839251,0.17289993711300308,-71.92192,46.88517,21.032877,29.954266,9.503149,2.405234,8.245986,2.522813,-2.15285,0.44556946,-0.23371153,-1.561577,-3.6222465,-3.8173466,-5.2910457,-2.9226744,-2.8998878,-1.7996328,-0.71262974,-0.983584
539,disco.00087.au,disco,data/genres/disco/disco.00087.au,0.11927162,0.3846216,2139.139352934813,2190.014692922584,4525.914299082092,0.10026696739551083,-100.279854,110.03394,-26.65984,36.84093,-10.427516,28.790365,-14.855052,21.307753,-19.688211,18.537565,-16.400423,9.171921,-13.80444,4.0001683,-10.4681835,2.8465867,-4.3233047,3.1737964,-3.7552795,3.5606844
540,disco.00083.au,disco,data/genres/disco/disco.00083.au,0.087636374,0.4141194,1959.4588801435377,2210.8253557690405,4352.890345334268,0.09003346918537151,-167.35243,112.48487,-4.583971,37.09397,-8.614663,27.829565,-14.717034,18.52401,-16.49164,13.760709,-13.332026,10.217115,-11.575879,6.7465715,-9.201356,4.901093,-9.726543,1.5207139,-5.575976,-2.059116
541,disco.00027.au,disco,data/genres/disco/disco.00027.au,0.11563566,0.48503593,2909.734481464108,2990.704113888976,6349.811603557952,0.10124882086880804,-155.76395,60.523685,23.208618,31.22031,25.080374,16.918413,9.428228,8.454918,5.3245893,6.5577674,5.763046,3.9193995,7.5627337,2.1671271,4.431313,4.3506145,-0.020101594,0.89315784,-0.48976192,-4.7792497
542,disco.00002.au,disco,data/genres/disco/disco.00002.au,0.16136086,0.41200835,3591.6726864472093,3398.2632140715696,8074.176176561291,0.1533482790731424,-53.158264,57.177277,21.16816,11.323273,18.124498,1.6688191,0.34717733,2.323514,-5.109531,2.7494123,3.1521423,-5.520358,-3.1650417,-0.51935714,-2.646778,-1.9879826,-1.2373767,-3.370526,-3.7326725,-1.4396187
543,disco.00018.au,disco,data/genres/disco/disco.00018.au,0.13872866,0.3698158,3043.1562700631753,3000.917106849203,6838.300316400203,0.14359928284636223,-73.14879,71.750916,12.092084,1.4015328,4.523657,10.865972,3.8709736,0.93817586,-5.9832964,9.038536,-2.3712354,3.556295,-0.14416249,3.1154249,-0.06833065,0.37623966,1.0915905,1.5322511,2.3039029,1.9278144
544,disco.00053.au,disco,data/genres/disco/disco.00053.au,0.172631,0.46776128,3079.4179348888606,2709.9485546843475,6405.6862656915155,0.15430745694659442,-108.48648,69.93208,14.866567,45.539154,-5.388041,41.802547,-13.522724,32.55752,-20.401144,23.435284,-12.126791,17.998259,-9.041119,6.9935803,-4.731979,2.3563688,0.19795725,2.3460824,-0.7872069,-0.5942951
545,disco.00033.au,disco,data/genres/disco/disco.00033.au,0.15702651,0.39187002,2450.413166064707,2388.104397878919,5024.436284587849,0.12449924717008513,-57.77133,86.53845,-11.7830925,38.772118,2.3720374,8.828892,-1.2908882,9.92677,-1.6561882,9.84115,3.0188684,7.5304966,1.7197549,5.6636844,-0.70071375,3.4516292,0.13375486,-0.9584937,-2.6370668,1.655631
546,disco.00019.au,disco,data/genres/disco/disco.00019.au,0.14700565,0.44501895,2117.46216552579,2143.896583551609,4198.799610433195,0.10366263847232972,-95.07728,109.355675,-30.162449,16.358747,20.040825,11.9637375,3.49346,6.177649,5.2050047,8.623978,0.33975032,0.3834426,0.5350049,-1.8058298,0.97765714,-0.06254039,-3.6693957,-2.134687,-3.6469538,-4.4034715
547,disco.00097.au,disco,data/genres/disco/disco.00097.au,0.10815817,0.41509643,2825.996741304222,2680.4828040660295,6233.503973520947,0.12049624794407894,-116.93783,75.75969,-4.2275553,37.310112,-5.35643,31.395296,-12.181274,22.936403,-11.444962,14.6470585,-13.06598,13.423379,-13.248121,8.25785,-15.253788,9.842587,-6.2251983,8.010874,-8.037455,4.40756
548,disco.00005.au,disco,data/genres/disco/disco.00005.au,0.20737502,0.44931185,2722.0570843845812,2569.155880175184,5469.391927335285,0.14455203596652477,-24.676065,73.73995,-11.565221,28.397358,6.239519,2.4646552,8.632424,12.3132925,-4.10042,13.394235,1.9146258,-0.9754804,0.606067,2.3660812,-3.7867553,-0.92725384,-0.8818673,-3.4932365,-0.9698864,0.11853391
549,disco.00052.au,disco,data/genres/disco/disco.00052.au,0.12533219,0.41642636,2591.3333555676527,2162.9201332702137,5061.694392626499,0.16987803550696595,-70.49726,90.48752,-48.092735,36.689384,-17.673723,21.613102,-30.192337,24.051117,-20.455074,14.488884,-18.508623,9.131273,-12.052216,6.270957,-11.562347,4.915012,-7.8777685,-0.641307,-4.3589587,0.19809139
550,disco.00074.au,disco,data/genres/disco/disco.00074.au,0.17765833,0.4028408,2649.1616082169267,2383.9089976542373,5545.749798943015,0.15116461880804954,-40.73498,86.78801,-26.96414,34.94455,-20.053434,21.661003,-23.957594,19.271238,-17.532427,18.042782,-16.02353,12.447813,-13.883003,6.0151386,-14.214789,-0.811397,-14.491673,-1.2275293,-7.700056,4.3297176
551,disco.00020.au,disco,data/genres/disco/disco.00020.au,0.12465441,0.34267092,2117.8056632409334,2114.9888477470986,4351.123689350329,0.10330171850812693,-103.93074,105.811905,-14.322681,36.742428,-10.351553,16.806631,-6.8221636,8.142173,-4.462787,0.98840415,-10.002764,0.38653016,-1.7062289,2.9663866,-0.8937688,-3.0447528,-4.437478,-6.5125375,-8.457413,-2.7774694
552,disco.00048.au,disco,data/genres/disco/disco.00048.au,0.1123418,0.409681,2616.096714804429,2155.8503066622357,4983.861529937839,0.15437434996613777,-104.993484,80.22696,-41.11323,54.02946,-8.379012,25.727745,-12.4770975,28.717697,-15.010391,15.619742,-7.617597,12.415966,-7.3723736,5.7738843,-9.625324,3.9939759,-7.3511167,3.4396365,-3.5168715,-2.9055016
553,disco.00015.au,disco,data/genres/disco/disco.00015.au,0.21596414,0.41473418,2361.555071993125,2806.5008485732583,5437.617119473201,0.09018917497097523,-46.8156,103.730095,22.16266,9.237183,2.25062,-4.799962,4.8113565,0.9627318,-9.409138,-1.0684816,-0.86683357,-5.2704945,-1.751223,-3.6505468,-4.3212686,-0.091272786,-2.502904,0.5400197,2.5194552,-3.5412276
554,disco.00054.au,disco,data/genres/disco/disco.00054.au,0.05218051,0.40122378,2565.921074883215,2533.4177860597993,5521.049948299632,0.11465010037732198,-226.34012,78.287125,7.8306217,53.865532,-1.1670896,11.316778,-7.8553023,24.379005,-14.960465,18.508617,-19.149946,6.1609535,-10.077711,5.299425,-11.688462,3.3470435,-11.281441,1.3921323,-10.706861,-4.3300014
555,disco.00047.au,disco,data/genres/disco/disco.00047.au,0.046994735,0.22049668,1710.8613251393363,1620.2601359613343,3238.955414479731,0.08702290537925697,-280.87204,120.81151,-37.606266,28.730572,-10.787685,-6.4055657,-13.80243,-4.060565,-14.856463,4.7861776,-20.176258,-5.0950146,-6.7862387,-6.4037814,-1.7546167,-4.1242285,3.4046457,4.250709,1.0107118,-1.1397976
556,disco.00092.au,disco,data/genres/disco/disco.00092.au,0.10673822,0.37071276,2458.014671246129,2400.826659497924,5268.99313911934,0.11753292497097523,-123.75872,89.82037,-1.8359216,51.16804,-16.25547,28.280062,-12.492995,19.027592,-13.277661,18.497355,-13.773045,12.863648,-8.753744,8.256734,-8.235455,5.515674,-8.405372,4.477823,0.31192583,1.8303084
557,disco.00039.au,disco,data/genres/disco/disco.00039.au,0.124362946,0.34097746,2328.6133402440596,2431.94515216258,4868.128896423907,0.10118608504256967,-107.36373,91.03609,-8.351602,34.30478,-1.9320308,3.801734,10.528843,5.5625606,6.9440126,4.780418,0.6866028,-3.8552222,-2.5799592,-0.90375984,7.029754,3.7838266,3.3457334,5.202934,2.8750508,3.1824822
558,disco.00075.au,disco,data/genres/disco/disco.00075.au,0.110903464,0.42904112,2690.9280799465737,2480.5504413922868,5776.473403788941,0.12995726405282507,-91.7281,86.30811,-17.34473,43.102253,-18.39714,34.055195,-18.413067,26.832611,-13.558111,20.209352,-14.629699,12.666579,-12.598223,6.198163,-10.445742,7.3593235,-8.0533285,7.1124625,-2.451837,-0.11644347
559,disco.00070.au,disco,data/genres/disco/disco.00070.au,0.111079216,0.45555383,2449.226728591441,2311.827735851025,5185.285311955786,0.1346148322610294,-81.70883,97.61977,-27.594934,36.65536,-17.262505,30.782278,-15.956755,20.979685,-16.237913,17.429396,-13.370415,15.0917845,-10.396007,10.258539,-8.402227,4.797658,-7.950534,2.3070207,-7.1100006,1.7759235
560,disco.00076.au,disco,data/genres/disco/disco.00076.au,0.12429578,0.3532293,2251.8844176767266,2165.019947953515,4558.322436447852,0.12191385086106811,-95.85379,103.3668,-36.478897,27.143188,-22.889053,10.003013,-24.666824,15.68288,-20.163263,18.757017,-18.572054,9.869663,-15.111827,3.9023933,-11.194927,0.51241964,-5.4793158,3.1174908,-7.907716,2.9706101
561,disco.00040.au,disco,data/genres/disco/disco.00040.au,0.14519413,0.42091405,2605.0944544086888,2533.3985250416217,5352.534300624033,0.12638850256385448,-78.32346,80.076454,-9.164434,25.480173,-3.3876767,16.809477,7.2678585,1.8153067,0.4975586,6.3211308,1.4950291,2.1640885,0.65779805,-3.3803453,-0.90937036,2.937196,-0.6357057,5.875651,1.896354,-0.61529475
562,disco.00024.au,disco,data/genres/disco/disco.00024.au,0.14302173,0.37261233,2624.9385708467034,2709.816171766153,5606.199433412346,0.12025853207236842,-69.58046,83.06922,-16.602585,0.11880247,7.41712,0.76764786,1.3343799,4.6962657,-1.4187347,3.331047,-2.8751004,-8.202963,-5.765603,-0.26379788,-3.211847,-1.8850805,4.0420785,3.657033,1.9136672,3.6140504
563,disco.00069.au,disco,data/genres/disco/disco.00069.au,0.11164265,0.38910958,1931.2193943087896,2209.0209928994987,4515.73102732561,0.08364121758900929,-118.33623,114.23138,-6.779134,37.394978,-17.43068,28.357903,-23.72197,9.281992,-10.436825,12.62013,-5.143721,12.251999,-3.8676505,4.373957,-9.246141,3.4740598,-7.9481416,3.663281,-6.154121,2.70267
564,disco.00058.au,disco,data/genres/disco/disco.00058.au,0.122285634,0.41725302,2217.9468185763726,2245.246234504256,4743.654649102651,0.1109932819756192,-109.55977,104.144226,-16.213127,45.378666,-10.194166,25.55938,-17.158155,22.2778,-16.848677,16.534868,-12.094586,8.674548,-8.845429,5.252254,-9.294308,3.454063,-7.894986,1.5275344,-4.0461197,-0.106806375
565,disco.00013.au,disco,data/genres/disco/disco.00013.au,0.17083439,0.4210908,3391.852766386255,3108.9550745904303,7204.406435939919,0.15957688842395512,-40.043392,56.207024,23.680223,31.924438,2.449712,2.5741062,-2.4771304,3.092975,1.8828528,3.3532028,0.003278443,-1.5196202,-2.455497,-5.071636,-3.6723037,-7.846544,-3.037931,-2.7841136,-7.4952526,-3.6300128
566,disco.00067.au,disco,data/genres/disco/disco.00067.au,0.0914068,0.3649937,2541.8831605150385,2289.3285721683387,5182.9019930340555,0.14330827931501547,-103.73063,92.46817,-27.225178,39.228683,-23.049335,20.640665,-17.765213,18.95452,-15.204603,16.397049,-14.661389,12.250346,-14.975982,8.24195,-11.898024,1.0222753,-8.904133,5.1811075,-6.4453344,1.7002696
567,disco.00084.au,disco,data/genres/disco/disco.00084.au,0.062049866,0.5034754,2455.0932380847667,2100.058517153824,4726.188088053889,0.1514639367260062,-197.1502,83.36428,-38.564846,43.721516,-7.302152,25.66604,-8.644066,13.404532,-12.161494,12.155516,-12.055159,10.636195,-2.4036324,12.019333,1.3723239,6.768685,-3.379443,-1.6529231,0.0614774,1.4105241
568,disco.00079.au,disco,data/genres/disco/disco.00079.au,0.084804155,0.45293948,2292.468635289698,2348.0983259350787,5038.361200385788,0.09981534503192724,-154.59586,97.93577,-10.358711,39.12873,-11.216673,24.116518,-11.847196,24.19691,-13.46162,20.555204,-8.331317,5.867898,-9.688366,3.945568,-8.823022,3.3134916,-0.30004722,7.596278,0.6583144,0.80994344
569,disco.00000.au,disco,data/genres/disco/disco.00000.au,0.14233942,0.4457573,2296.9535384801616,2565.714203150172,4887.90377684791,0.09633501838235294,-111.191055,94.03418,12.49318,16.750704,8.176768,15.665677,-1.3812107,7.044537,0.98259306,-1.4779276,-3.0731802,-5.066661,-3.684201,0.24189286,-2.0849452,-1.8179822,-5.334895,1.2628236,-5.58256,-3.6107635
570,disco.00037.au,disco,data/genres/disco/disco.00037.au,0.16396311,0.45459756,3637.592789774491,3198.874412998907,7771.178008749758,0.19009560032894737,-26.542303,52.04557,4.1778026,12.859275,16.7392,10.132084,4.474744,6.326224,1.1560827,0.64361733,4.6102376,2.1430995,-3.3661904,1.6305548,-1.8798147,-1.0869366,-0.67143434,2.3843515,4.168808,2.8664043
571,disco.00014.au,disco,data/genres/disco/disco.00014.au,0.17381518,0.4361646,3087.3869048697566,2812.593397276183,6529.785515280331,0.156306688999613,-23.899439,61.2246,-0.9578397,25.333397,0.3923263,6.0335965,2.4903502,6.1930246,-0.32794175,9.698276,-5.509934,1.0603336,-2.4392185,-0.56665695,-1.5579768,-0.8972914,-6.7342577,-3.7094347,-4.45973,-0.7712046
572,disco.00044.au,disco,data/genres/disco/disco.00044.au,0.14903712,0.36706978,2330.2622314757155,2437.482421711454,4645.071911885642,0.1095964650251548,-71.21774,97.731895,-18.354856,8.583561,5.200526,-0.93872213,0.46652967,1.627443,-4.781343,0.06993708,-0.5443119,-4.448906,-5.312886,-4.7823563,-4.601093,-5.983273,-2.902,-3.4405499,-2.56889,-3.0359442
573,disco.00041.au,disco,data/genres/disco/disco.00041.au,0.17545289,0.35583237,1776.2522751135418,2452.626215589553,3874.5099047020126,0.053842455979102165,-122.03421,116.82397,28.335266,24.733038,10.95,-1.8936499,-1.4093323,-0.9535174,-3.537803,-2.6096678,-1.1148913,-4.1770883,-2.5516353,-3.7672126,-0.2579764,3.2387004,-5.761263,0.71769434,0.2725241,-2.280595
574,disco.00023.au,disco,data/genres/disco/disco.00023.au,0.17827925,0.43523172,3167.795847858777,2935.0139370421375,6730.525968096943,0.15100324412248453,-32.143402,60.0362,3.3815506,18.9728,4.327778,0.68238354,-2.0238917,1.3355196,-4.643024,3.7935383,-6.7311106,-4.8889284,-2.342258,-1.6794518,-3.4956005,-2.6792097,1.0052491,4.0103173,4.697635,5.848717
575,disco.00031.au,disco,data/genres/disco/disco.00031.au,0.11577108,0.41718718,3257.0598291825777,2898.0582552116857,6680.934601302486,0.17381451964009287,-66.537544,58.31429,-8.175432,15.494871,5.5728264,7.6946664,4.071618,-3.5837648,-1.3236693,1.6070622,-5.485033,-3.7359362,-3.2381423,-1.3276387,-3.4337938,-1.1883115,-4.3831196,-3.655099,-2.0857923,-0.30435017
576,disco.00035.au,disco,data/genres/disco/disco.00035.au,0.15239668,0.4023985,3623.618001455529,3229.4100420647424,7702.8034222015285,0.1764282604489164,-51.80163,55.67782,11.388833,7.477978,12.000232,6.2594056,4.3581357,4.3120193,-5.9374585,0.56710875,3.6019137,-2.3870244,-5.819151,-4.525756,-7.015431,-4.255985,-1.7291112,-2.140978,-2.4877858,-1.5379299
577,disco.00006.au,disco,data/genres/disco/disco.00006.au,0.19201502,0.47394833,2848.186030123322,2490.5706034471855,5506.541702695676,0.16366529907604488,-14.557194,65.20376,-19.879187,31.512121,-4.827592,11.862342,9.990597,5.9571323,-3.8014781,9.382819,-4.3852496,3.340746,-4.4472184,-1.2698432,-0.8395494,-2.2001593,-4.7371306,-2.6174352,-7.466718,0.22918966
578,disco.00043.au,disco,data/genres/disco/disco.00043.au,0.17369246,0.42033178,2874.9262324037013,2759.729292028117,6019.138603092347,0.13478414340654024,-62.806194,77.884285,3.5352054,26.030218,5.940565,11.304606,11.11518,-1.9678135,1.832487,9.176082,4.0674753,0.9848618,5.6180525,0.68809646,-0.13162123,2.2062724,-1.8502171,-6.809112,-3.1919365,-3.5453203
579,disco.00011.au,disco,data/genres/disco/disco.00011.au,0.18894534,0.37359607,3132.641647890409,3007.9072466787557,6863.758495791409,0.13097653226586686,-41.303284,62.797756,7.3272634,12.130201,6.364423,9.27177,3.0953305,13.869533,0.16812493,8.081857,-2.6884663,-7.2184024,-3.2460544,-1.924748,0.5212164,-3.1856527,-5.5480585,-9.165677,-10.6742525,-5.9731183
580,disco.00036.au,disco,data/genres/disco/disco.00036.au,0.17312366,0.43458354,3348.2086602732634,3013.280271856623,7057.77398927293,0.16205155222039475,-23.53544,57.339226,7.0130105,16.52673,5.5003824,11.860136,1.6771357,5.464309,2.7560165,7.339735,1.9635191,1.262589,-2.3461883,-2.3184166,0.11151475,-0.1421273,2.2816796,1.588596,-1.841051,-2.440704
581,disco.00049.au,disco,data/genres/disco/disco.00049.au,0.2095865,0.42138615,2397.1063663228833,2208.6661206182557,4920.761911492598,0.13532117719620743,-45.10125,98.65926,-24.658703,40.49734,-18.093637,26.103195,-12.683677,13.97858,-15.408894,16.174131,-14.368268,8.132066,-11.932609,5.3665257,-7.677786,3.676451,-6.798335,1.4828988,-5.800611,-2.5073535
582,disco.00093.au,disco,data/genres/disco/disco.00093.au,0.15338635,0.40750745,2461.14163826347,2302.6053115699624,5019.069650372485,0.13708722849748453,-86.01159,87.537056,-20.165129,54.026085,-1.0583835,19.56264,-4.0878243,21.034813,-19.569267,12.386437,-22.009945,9.598555,-15.923712,3.978856,-13.926923,2.3854878,-7.7337236,3.451794,-4.1544633,5.92175
583,disco.00059.au,disco,data/genres/disco/disco.00059.au,0.116986535,0.40334117,2279.809624784902,2269.7314524496805,4828.429136482924,0.1102181543875774,-109.02608,106.84776,-18.28258,23.42606,-17.76803,19.02655,-13.617815,18.687727,-18.36931,18.404522,-9.717301,11.856961,-5.563615,12.889142,-3.8295007,8.683056,-7.0846844,5.423002,-6.199285,2.3291707
584,disco.00060.au,disco,data/genres/disco/disco.00060.au,0.114553064,0.43474016,1975.1335053960831,2089.9731661759074,4251.3326261065695,0.09303307311822756,-121.0731,116.95221,-22.794767,45.158524,-4.249182,30.266138,-12.2552595,21.738192,-16.549652,16.239946,-10.6630335,7.3387628,-9.3622265,5.7933636,-8.422441,2.7597735,-8.09866,0.3748362,-3.247678,3.5937269
585,disco.00080.au,disco,data/genres/disco/disco.00080.au,0.05922552,0.38865227,2143.579423813945,2414.16504288775,4956.820026787442,0.08475043234810371,-219.4334,94.706345,12.124568,48.87585,-7.216316,16.630358,-15.096765,21.717192,-20.005442,13.247772,-15.700513,5.059565,-15.289247,0.07607952,-9.205296,0.23637395,-9.561136,-0.74908835,-4.5309715,-3.6818945
586,disco.00094.au,disco,data/genres/disco/disco.00094.au,0.09937754,0.41684896,2208.042390341513,2353.745121157833,5075.519309029121,0.09361054506095201,-129.98236,102.50566,-4.44758,50.069427,-15.538966,32.135017,-18.187342,24.295696,-11.908017,13.768919,-12.902633,7.2762794,-9.387241,4.6057506,-9.585819,4.2521663,-4.6879916,-0.45179635,-6.8859916,4.765511
587,disco.00086.au,disco,data/genres/disco/disco.00086.au,0.16533904,0.39496523,1867.6402251053912,1874.7323545450072,3803.760332514996,0.09448204394833591,-95.82573,122.079285,-29.34314,50.34151,-11.965749,28.44538,-7.060343,11.877115,-8.631497,11.584844,-18.41652,6.8751564,-11.678039,2.6991773,-5.7956996,0.66064054,-7.263862,1.7396343,-6.1536136,-3.735238
588,disco.00046.au,disco,data/genres/disco/disco.00046.au,0.11307134,0.37617955,2259.589920603691,2272.8355576135073,4889.070436459946,0.11426008005998452,-125.6695,101.7887,-17.49179,33.681488,-15.246541,23.70471,-8.65802,18.551126,-14.0625,19.966364,-15.150987,12.978079,-14.310426,3.0368793,-7.098768,1.6203455,-3.9055912,5.3896437,0.96169025,2.693683
589,disco.00063.au,disco,data/genres/disco/disco.00063.au,0.2939197,0.54784983,2583.27769921304,2626.3108380584663,5855.472926089638,0.09977263931888544,-51.752674,70.3319,-3.9196143,49.7485,1.5853423,35.70781,-4.0965443,24.791895,-9.710882,22.04486,-6.1189723,17.185402,-2.7709658,11.966266,-1.6327517,6.927689,-2.915434,4.9172826,-0.48700854,6.7423086
590,disco.00077.au,disco,data/genres/disco/disco.00077.au,0.20675372,0.41567567,2308.771409464001,2277.9019484967394,4944.086770450368,0.11760246347716719,-56.876728,97.01758,-17.870779,44.93534,-6.930971,23.81252,-23.31002,25.99502,-10.48343,10.4519825,-15.222266,10.034367,-9.157286,3.741282,-9.391111,3.486886,-8.046754,1.6593502,-6.011036,4.417485
